Referring Domain,In Semrush Audit,In Ahrefs Live,Current Action,Link-Level Rows (new),Dead/Unreachable Links,Redirect Hosts,Brand-Owned Hop,Ahrefs Traffic,Ahrefs Positions,Ahrefs Follow Links,Ahrefs is_spam,IP,Generated Family
directoryfrenzy.com,True,True,DISAVOW,0,0,,False,0,0,4,True,172.67.189.160,
directoryglobals.com,True,True,DISAVOW,2,0,,False,0,0,4,False,104.21.1.125,
directoryhand.com,True,True,DISAVOW,2,0,,False,0,0,4,False,172.67.152.6,
directoryhere.com,True,True,DISAVOW,1,0,,False,0,0,4,False,172.67.170.187,
directoryholiday.com,False,True,NOT_AUDITED,0,0,,False,0,0,4,True,172.67.161.79,
directoryindexer.com,True,True,DISAVOW,2,0,,False,0,0,4,True,172.67.144.156,
directoryio.com,False,True,NOT_AUDITED,0,0,,False,0,0,2,True,172.67.219.2,
directorylandia.com,True,True,DISAVOW,2,0,,False,0,0,4,True,172.67.217.155,
directorylinks2u.com,True,True,DISAVOW,2,0,,False,0,0,4,True,172.67.211.66,
directorylinkservice.com,True,False,DISAVOW,1,0,dtcx.com,False,,,0,False,,
directoryoflink.com,True,True,DISAVOW,1,0,,False,0,0,2,True,172.67.196.218,
directoryorg.com,True,True,DISAVOW,2,0,,False,0,0,4,True,104.21.94.2,
directorypile.com,True,True,DISAVOW,2,0,,False,0,0,4,True,104.21.41.170,
directorypixels.com,True,True,DISAVOW,2,0,,False,0,0,4,True,172.67.156.49,
directoryprice.com,True,False,DISAVOW,2,0,,False,,,0,False,,
directoryquick.com,True,True,DISAVOW,2,0,,False,0,0,4,False,104.21.64.247,
directoryreactor.com,True,True,DISAVOW,2,0,,False,0,0,4,True,104.21.88.88,
directoryrec.com,True,True,DISAVOW,2,0,,False,0,0,4,False,104.21.18.200,
directoryrecap.com,True,True,DISAVOW,2,0,,False,0,0,4,True,172.67.146.147,
directoryrelt.com,True,True,DISAVOW,2,0,,False,0,0,4,True,172.67.133.36,
directoryserp.com,True,True,DISAVOW,2,0,,False,0,0,2,True,172.67.174.233,
directorystumble.com,True,True,DISAVOW,1,0,,False,0,0,4,True,104.21.4.9,
directorytome.com,True,True,DISAVOW,2,0,,False,0,0,4,True,172.67.193.61,
directoryunit.com,True,True,DISAVOW,2,0,,False,0,0,4,False,172.67.223.99,
directoryvenom.com,True,True,DISAVOW,2,0,,False,0,0,2,True,104.21.51.138,
directoryweburl.com,True,True,DISAVOW,2,0,,False,0,0,4,True,104.21.21.98,
directorywidzard.com,True,True,DISAVOW,2,0,,False,0,0,4,True,172.67.152.160,
disabilityhorizons.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,4250,1580,1,False,185.53.56.90,
discovery.co.za,True,True,KEEP_AFFILIATE_RETAIN,0,0,,False,672332,8415,1,False,45.60.87.28,
discoveryholdings.com,True,False,KEEP_AFFILIATE_RETAIN,0,0,,False,,,0,False,,
disk-modellen.no,False,True,NOT_AUDITED,0,0,,False,1,1,1,True,67.231.244.115,
distrilist.eu,True,False,REVIEW_MANUALLY,1,0,,False,,,0,False,,
disturbmenot.co,True,True,KEEP_AFFILIATE_RETAIN,4,0,,False,1,1,0,False,104.21.51.167,
divinehealthandhealing-ways.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,0,0,1,False,173.247.219.168,
diwrites.com,True,False,REVIEW_MANUALLY,1,0,,False,,,0,False,,
diyprinting.shop,True,True,KEEP_AFFILIATE_RETAIN,7,0,,False,12,4,0,True,104.21.23.92,
diyrrhea.com,False,True,NOT_AUDITED,0,0,,False,0,0,80,False,,
dlar.online,True,True,REVIEW_MANUALLY,1,0,,False,0,0,0,True,216.198.79.1,
dm-blog.com,False,True,NOT_AUDITED,0,0,,False,0,0,3,False,172.67.133.154,
dmcoffee.blog,True,False,KEEP_AFFILIATE_RETAIN,1,0,,False,,,0,False,,
dns.sc,False,True,NOT_AUDITED,0,0,,False,1821,48,2,True,46.4.61.142,
do1nlq.asia,False,True,NOT_AUDITED,0,0,,False,0,0,3,True,172.67.165.175,
docarnettefoundation.org,True,True,REVIEW_MANUALLY,3,0,,False,0,0,0,True,173.201.182.241,
doctoreto.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,302720,36390,2,False,79.175.145.183,
doctortrusted.org,True,False,KEEP_AFFILIATE_RETAIN,2,0,,False,,,0,False,,
doctorwoao.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,0,0,6,False,204.93.224.85,
domain.com.lc,True,True,DISAVOW,5,0,dtcx.com;nutropic.com;testolabpro.com,True,0,0,2,True,184.168.115.60,
domainanalysis.org,True,True,DISAVOW,7,0,dtcx.com;nutropic.com;testolabpro.com,True,0,0,2,True,184.168.115.60,
domaindexer.com,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,104.21.42.170,
domaineye.com,True,False,KEEP_AFFILIATE_RETAIN,2,0,performancelabs.com,False,,,0,False,,
domainfo.net,True,False,KEEP_AFFILIATE_RETAIN,1,0,,False,,,0,False,,
domainnamesbook.com,True,False,REVIEW_MANUALLY,1,0,,False,,,0,False,,
domainnameshub.com,True,False,REVIEW_MANUALLY,1,0,,False,,,0,False,,
domainrankacademy.shop,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,104.21.81.26,SEO-vendor .shop network
domainrankagency.shop,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,104.21.89.46,SEO-vendor .shop network
domainrankboost.shop,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,104.21.72.186,SEO-vendor .shop network
domainrankexperts.shop,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.156.45,SEO-vendor .shop network
domainrankexpress.shop,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,104.21.4.97,SEO-vendor .shop network
domainrankpartners.shop,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.173.12,SEO-vendor .shop network
domainrankprovider.shop,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,104.21.30.86,SEO-vendor .shop network
domainrankresults.shop,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,104.21.56.179,SEO-vendor .shop network
domainrankteam.shop,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,104.21.14.100,SEO-vendor .shop network
domains.com.bz,True,True,DISAVOW,1,0,testolabpro.com,True,0,0,2,True,184.168.115.60,
domains.foundation,True,True,REVIEW_MANUALLY,1,0,,False,0,0,0,True,184.168.109.253,
domainsc.com,True,True,DISAVOW,0,0,,False,0,0,2,True,184.168.115.60,
domainsdirectory.org,True,False,DISAVOW,1,0,,False,,,0,False,,
domainsquiz.com,True,False,REVIEW_MANUALLY,1,0,,False,,,0,False,,
domainwork.space,True,False,DISAVOW,5,0,dtcx.com;nutropic.com;testolabpro.com,True,,,0,False,,
domenicangelino.com,True,True,KEEP_AFFILIATE_RETAIN,0,0,,False,0,0,1,False,35.157.26.135,
domraider.eu.com,True,False,REVIEW_MANUALLY,0,0,,False,,,0,False,,
domraider.gb.net,True,False,REVIEW_MANUALLY,0,0,,False,,,0,False,,
domraider.it.com,True,False,REVIEW_MANUALLY,0,0,,False,,,0,False,,
dontpayfull.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,115501,34026,0,False,104.20.38.96,
dotcom-directory.com,True,True,DISAVOW,2,0,,False,0,0,4,True,172.67.140.5,
dotignite.com,True,False,REVIEW_MANUALLY,1,0,,False,,,0,False,,
dowjones.io,True,False,KEEP_AFFILIATE_RETAIN,1,0,nutropic.com,False,,,0,False,,
dr-muscu.fr,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,94,85,1,False,172.67.203.227,
dragokreatif.com,True,False,KEEP_AFFILIATE_RETAIN,1,0,,False,,,0,False,,
drbayer.com,True,False,KEEP_AFFILIATE_RETAIN,1,0,,False,,,0,False,,
drdanyali.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,287,402,2,False,62.60.206.11,
drdr.ir,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,22540,7583,0,False,185.143.234.238,
dreamzcannabis.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,1896,421,1,False,68.183.131.246,
drect.net,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,0,0,1,True,104.21.75.177,
drifttravel.com,True,False,KEEP_AFFILIATE_RETAIN,1,0,,False,,,0,False,,
drjack.world,True,True,REVIEW_MANUALLY,1,0,,False,0,0,19,True,45.13.38.15,
drjamesd.com,True,True,KEEP_AFFILIATE_RETAIN,0,0,,False,0,0,1,False,34.1.237.38,
drmattgianforte.com,True,True,KEEP_AFFILIATE_RETAIN,0,0,,False,26,37,1,False,23.227.38.74,
dronecorps.org,False,True,NOT_AUDITED,0,0,,False,0,0,11,False,34.96.254.14,
drpaulmccarthy.com,True,True,KEEP_AFFILIATE_RETAIN,2,0,,False,10742,2472,0,False,34.149.87.45,
drprem.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,1264,467,1,False,104.26.13.89,
drsalehian.ir,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,6,12,1,False,185.116.163.123,
drtobias.com,True,True,KEEP_AFFILIATE_RETAIN,0,0,,False,1955,204,1,False,23.227.38.65,
druggenius.com,True,True,KEEP_AFFILIATE_RETAIN,5,0,,False,0,0,0,False,172.67.219.138,
drugs-forum.org,True,False,REVIEW_MANUALLY,6,0,testolabpro.com,True,,,0,False,,
drugsbanks.com,True,True,KEEP_AFFILIATE_RETAIN,5,5,,False,0,1,3,False,64.31.22.34,
drumbass.news,True,True,REVIEW_MANUALLY,2,0,nutropic.com,False,0,2,2,False,109.234.160.82,
drumcorpsplanet.com,True,True,KEEP_AFFILIATE_RETAIN,2,0,,False,1277,131,0,False,67.225.160.54,
dryamroka.com,True,False,KEEP_AFFILIATE_RETAIN,7,0,,False,,,0,False,,
dryeyeandme.co.uk,True,True,REVIEW_MANUALLY,17,0,,False,186,102,16,False,172.67.207.95,
drywearapparel.com,True,True,REVIEW_MANUALLY,92,6,nutropic.com,False,17,4,219,False,35.208.33.149,
dsausa.org,True,False,KEEP_AFFILIATE_RETAIN,0,0,,False,,,0,False,,
dsiblogger.com,False,True,NOT_AUDITED,0,0,,False,0,0,25,True,104.21.13.87,
dsspkjk.blogspot.com,True,False,DISAVOW,0,0,,False,,,0,False,,
dtcx.com,True,True,REVIEW_MANUALLY,7,0,nutropic.com,False,0,0,4,False,104.21.2.53,
duckcoupon.co.uk,True,True,KEEP_AFFILIATE_RETAIN,0,0,,False,3,2,2,True,172.67.170.42,
duckduckgo.github.io,True,False,REVIEW_MANUALLY,0,0,,False,,,0,False,,
dupurgeniefr.com,True,True,REVIEW_MANUALLY,0,0,,False,0,0,6,True,172.67.179.13,
dynamic-niche-edit-and-contextual-link-systems.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,104.21.53.116,
dzodzaci.rs,True,False,KEEP_AFFILIATE_RETAIN,1,0,,False,,,0,False,,
e-directory2u.com,True,True,DISAVOW,2,0,,False,0,0,4,True,172.67.157.54,
e-web-directory.com,True,True,DISAVOW,2,0,,False,0,0,4,True,172.67.198.83,
e.vg,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,924,95,0,False,104.20.27.147,
e0ciz9.asia,False,True,NOT_AUDITED,0,0,,False,0,0,1,True,104.21.68.211,
e360tv.com,True,False,REVIEW_MANUALLY,143,0,,False,,,0,False,,
eapsa.org,True,True,KEEP_AFFILIATE_RETAIN,3,0,,False,0,0,0,False,172.67.209.23,
early-retirement.org,False,True,NOT_AUDITED,0,0,,False,5310,2323,0,False,104.26.6.183,
earthturns.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,564,253,1,False,192.200.160.16,
easna.org,True,True,KEEP_AFFILIATE_RETAIN,2,0,,False,8,14,7,False,23.227.38.65,
eastbayexpress.com,True,True,REVIEW_MANUALLY,235,0,fitliving.org,False,25434,3540,1,False,104.21.42.166,
eastphoenixau.com,True,True,REVIEW_MANUALLY,20,0,,False,0,0,0,False,172.67.203.167,
easydirectory.in,True,False,DISAVOW,1,0,,False,,,0,False,,
easyfatlosscooking.com,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,34.92.231.126,
eat-drink-sleep.com,True,True,KEEP_AFFILIATE_RETAIN,4,0,nutropic.com,False,156,73,2,False,172.67.191.97,
eatbreadless.com,True,True,KEEP_AFFILIATE_RETAIN,2,0,,False,63994,5536,0,False,151.101.130.159,
eatyourgreensout.com,True,True,REVIEW_MANUALLY,1,0,,False,0,1,1,True,213.109.149.70,
ebiz-directory.com,True,True,DISAVOW,2,0,,False,0,0,4,True,104.21.25.225,
ebylife.com,True,True,REVIEW_MANUALLY,205,0,testolabpro.com,True,3516,976,362,False,198.49.23.144,
ecommercebenchmarking.com,True,False,REVIEW_MANUALLY,5,0,dtcx.com;nutropic.com;testolabpro.com,True,,,0,False,,
ecomscout.com,True,True,REVIEW_MANUALLY,35,0,,False,0,0,22,True,104.26.11.26,
ecortelyou.github.io,True,False,DISAVOW,0,0,,False,,,0,False,,
ecouponscodes.com,False,True,NOT_AUDITED,0,0,,False,0,0,0,False,,
ecovs.cn,True,True,REVIEW_MANUALLY,0,0,,False,0,0,0,False,8.210.53.23,
ectobulk.com,True,True,REVIEW_MANUALLY,9,0,,False,0,0,0,False,213.109.149.171,
ectomorphing.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,prelabpro.com,True,2,6,1,False,172.67.207.126,
eculai.pics,False,True,NOT_AUDITED,0,0,,False,0,0,0,False,188.114.97.2,
edibleethics.com,True,False,KEEP_AFFILIATE_RETAIN,7,0,,False,,,0,False,,
editorial-link-outreach-pro-and-high-da-systems.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.164.247,
educationalimpactblog.com,True,True,REVIEW_MANUALLY,26,0,nutropic.com,False,0,0,3,True,172.67.134.225,
educba.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,116734,32559,1,False,172.66.156.30,
eedblog.com,True,True,KEEP_AFFILIATE_RETAIN,0,0,,False,0,0,16,True,172.67.200.243,
eficture.com,True,False,KEEP_AFFILIATE_RETAIN,0,0,,False,,,0,False,,
egyptiandirectory.com,True,True,DISAVOW,10,0,dtcx.com;nutropic.com;testolabpro.com,True,0,0,1,False,184.168.116.137,
ekenkoshop.shop,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.148.112,
elbloglibre.com,True,False,DISAVOW,1,0,nutropic.com,False,,,0,False,,
elegantfreelancers.com,True,False,REVIEW_MANUALLY,3,0,nutropic.com,False,,,0,False,,
elevatedmagazines.com,True,False,KEEP_AFFILIATE_RETAIN,0,0,,False,,,0,False,,
elevationtrekker.com,True,False,REVIEW_MANUALLY,3,3,,False,,,0,False,,
elevays.com,True,False,KEEP_AFFILIATE_RETAIN,1,0,,False,,,0,False,,
eliotzigmundjazz.com,True,True,KEEP_AFFILIATE_RETAIN,0,0,,False,0,0,0,True,107.180.51.41,
elite-authority-marketplace-seoexpress.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.188.148,
elite-domain-seoexpress-consultants.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.165.82,
elite-editorial-outrank-hq.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.168.176,
elite-high-da-center-seoexpress.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.133.218,
elite-outreach-seoexpress-pros.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,104.21.83.100,
elite-seoexpress-link-building-team.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,104.21.69.85,
eliterankdirectory.com,False,True,NOT_AUDITED,0,0,,False,0,0,2,True,167.86.101.193,
eliteseobacklinks.com,True,False,DISAVOW,0,0,,False,,,0,False,,
elitevideoexpressions.com,False,True,NOT_AUDITED,0,0,,False,0,0,2,False,185.77.97.234,
elkayjeanelle.pages.dev,True,False,DISAVOW,0,0,,False,,,0,False,,
elliematthew30.weebly.com,True,False,DISAVOW,0,0,,False,,,0,False,,
eluxemagazine.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,3,1,1,False,104.18.37.69,
emedicodiary.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,24621,1800,1,False,172.67.171.47,
emegabiza.blogspot.com,True,False,DISAVOW,0,0,,False,,,0,False,,
emeralddirectory.com,True,True,DISAVOW,2,0,,False,0,0,4,True,104.21.25.4,
emiratesinsight.com,True,False,KEEP_AFFILIATE_RETAIN,2,0,,False,,,0,False,,
emmareed.net,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,7725,795,1,False,80.82.121.15,
en-aquesculpt.com,True,False,REVIEW_MANUALLY,1,0,,False,,,0,False,,
en-en-prozenith.us,True,True,DISAVOW,1,0,,False,0,0,1,False,104.21.41.201,
en-java-burn.com,True,True,REVIEW_MANUALLY,1,0,,False,0,0,1,False,172.67.208.206,
en-purdentix-us.com,True,False,DISAVOW,1,0,,False,,,0,False,,
en-web-directory.com,True,True,DISAVOW,2,0,,False,0,0,4,True,104.21.64.151,
endomondo.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,37116,4503,0,False,172.67.73.216,
enhancingbrain.com,True,True,KEEP_AFFILIATE_RETAIN,69,0,,False,0,0,118,False,104.16.243.55,
enov.one,True,True,KEEP_AFFILIATE_RETAIN,2,0,,False,108,34,1,False,141.193.213.11,
enricodonner.com,True,False,KEEP_AFFILIATE_RETAIN,1,1,,False,,,0,False,,
enricoserveri.com,True,True,KEEP_AFFILIATE_RETAIN,3,0,,False,0,0,0,True,104.21.39.248,
enterprisedirectoryhub.com,False,True,NOT_AUDITED,0,0,,False,0,0,2,True,167.86.101.193,
entiredomains.space,True,True,REVIEW_MANUALLY,1,0,,False,0,0,0,False,184.168.115.25,
entrenamientoseguro.com,True,True,REVIEW_MANUALLY,11,0,,False,0,1,3,False,172.67.129.250,
entrepreneur.com,True,True,KEEP_AFFILIATE_RETAIN,2,0,,False,672841,41278,0,False,192.0.66.103,
entrepreneurnut.com,True,True,REVIEW_MANUALLY,1,0,,False,5,14,1,False,194.1.147.51,
entuev.com,True,True,REVIEW_MANUALLY,1,0,,False,0,0,0,True,104.21.54.161,
enutritionreads.com,True,True,KEEP_AFFILIATE_RETAIN,24,14,nutropic.com,False,0,0,68,False,195.179.238.13,
eoherf.best,False,True,NOT_AUDITED,0,0,,False,0,0,0,False,104.21.61.124,
epic-link-baron-hub.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.171.192,
epic-syndicate-link-baron-keyword.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.139.114,
epic-webpage-rank-forge-academy.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.134.197,
equipetrol.com.ec,True,False,KEEP_AFFILIATE_RETAIN,3,0,,False,,,0,False,,
erakonopi.pl,False,True,NOT_AUDITED,0,0,,False,84,70,0,False,78.46.167.39,
erichaymaitilde.pages.dev,True,False,DISAVOW,0,0,,False,,,0,False,,
escuse.best,False,True,NOT_AUDITED,0,0,,False,0,0,0,False,188.114.97.2,
eseospace.com,True,True,KEEP_AFFILIATE_RETAIN,0,0,,False,7011,718,1,False,63.176.8.218,
eshikshya.org,False,True,NOT_AUDITED,0,0,,False,5736,7030,1,False,103.170.75.6,
eskywook.info,False,True,NOT_AUDITED,0,0,,False,0,0,2,True,104.21.51.243,
estate-blog.com,True,False,KEEP_AFFILIATE_RETAIN,4,0,,False,,,0,False,,
eternellehealth.com,True,False,REVIEW_MANUALLY,1,0,,False,,,0,False,,
etlheaters.com,False,True,NOT_AUDITED,0,0,,False,0,0,1,False,13.66.231.157,
euchol.best,False,True,NOT_AUDITED,0,0,,False,0,0,0,False,104.21.66.18,
eurekahealth.com,True,True,KEEP_AFFILIATE_RETAIN,2,0,,False,212,168,1,False,172.67.68.147,
eurekster.com,True,True,REVIEW_MANUALLY,240,0,testolabpro.com,True,0,0,44,False,170.9.240.198,
europe.pub,True,False,KEEP_AFFILIATE_RETAIN,1,0,,False,,,0,False,,
everionhealth.co,False,True,NOT_AUDITED,0,0,,False,0,0,1,False,23.227.38.32,
evertise.net,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,70,51,1,False,172.67.138.181,
everymoviehasalesson.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,1250,607,3,False,198.185.159.145,
everythingonline.in,True,False,DISAVOW,2,0,,False,,,0,False,,
evidencebasedpractices.org,True,False,KEEP_AFFILIATE_RETAIN,2,0,,False,,,0,False,,
evidencelive.org,False,True,NOT_AUDITED,0,0,,False,0,0,0,False,104.21.34.149,
evitachem.com,True,False,KEEP_AFFILIATE_RETAIN,1,0,,False,,,0,False,,
evolationyoga.com,True,True,REVIEW_MANUALLY,1,0,,False,480,112,1,False,198.49.23.144,
evolutionofbodybuilding.net,True,True,KEEP_AFFILIATE_RETAIN,7,1,,False,45,31,8,False,35.214.7.255,
exactnewz.com,True,True,REVIEW_MANUALLY,7,0,,False,0,0,0,False,172.67.208.227,
example3.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,4,6,0,False,104.26.15.194,
exampledirectory.com,True,False,DISAVOW,1,0,,False,,,0,False,,
examwise.app,True,True,REVIEW_MANUALLY,0,0,,False,0,0,1,False,172.67.204.203,
exceeddirectory.com,True,True,DISAVOW,1,0,,False,0,0,4,True,104.21.83.247,
exclusive-backlink-seoexpress-firm.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,104.21.3.8,
exclusive-keyword-team-seoexpress.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.182.204,
exclusive-link-baron-search-syndicate.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.158.14,
exclusive-traffic-experts-seoexpress.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,104.21.79.55,
exclusive-webpage-center-seoexpress.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.210.232,
executivenootropics.com,True,False,KEEP_AFFILIATE_RETAIN,0,0,,False,,,0,False,,
exerciserx.net,True,False,REVIEW_MANUALLY,1,0,,False,,,0,False,,
exercisewithstyle.com,False,True,NOT_AUDITED,0,0,,False,0,0,0,False,172.67.172.253,
exoscr.best,False,True,NOT_AUDITED,0,0,,False,0,0,0,False,172.67.134.211,
exotichealths.com,True,False,KEEP_AFFILIATE_RETAIN,0,0,,False,,,0,False,,
expert-organic-seoexpress.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.203.180,
expert-partners-for-niche-edit-and-authority-link.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,104.21.76.212,
expert-search-seoexpress-team.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,104.21.95.210,
expert-seoexpress-authority-directory.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.222.65,
explainerd.com,True,False,KEEP_AFFILIATE_RETAIN,1,0,,False,,,0,False,,
exploratoryglory.com,True,False,REVIEW_MANUALLY,1,0,,False,,,0,False,,
express.co.uk,True,False,KEEP_AFFILIATE_RETAIN,1,0,,False,,,0,False,,
expresskitchendesigns.com,True,False,REVIEW_MANUALLY,0,0,,False,,,0,False,,
ezine-articles.com,True,False,KEEP_AFFILIATE_RETAIN,0,0,,False,,,0,False,,
eztaxact.com,True,False,REVIEW_MANUALLY,2,0,,False,,,0,False,,
ezylinkdirectory.com,True,False,DISAVOW,2,0,,False,,,0,False,,
fab-directory.com,True,True,DISAVOW,2,0,,False,0,0,4,True,172.67.183.247,
factmags.com,True,True,DISAVOW,7,0,nutropic.com;testolabpro.com,True,0,0,0,True,203.161.54.114,
factually.co,True,True,KEEP_AFFILIATE_RETAIN,13,0,,False,1,3,48,False,104.26.0.138,
fadedspring.co.uk,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,201,99,2,False,35.197.227.113,
fagfrogs1.blogspot.com,True,False,DISAVOW,0,0,,False,,,0,False,,
familydaysout.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,385,443,1,False,172.67.68.106,
famous-directory.com,True,True,DISAVOW,2,0,,False,0,0,4,True,172.67.189.147,
fare-blog.com,True,True,REVIEW_MANUALLY,17,0,nutropic.com,False,0,0,6,True,104.21.24.161,
farmaciacanfora.com,True,True,KEEP_AFFILIATE_RETAIN,5,0,,False,0,0,0,False,104.21.51.233,
farmana.co,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,10,7,1,False,23.227.38.70,
farratgesdolcet.com,True,False,KEEP_AFFILIATE_RETAIN,2,0,,False,,,0,False,,
farrinstitute.org,True,True,KEEP_AFFILIATE_RETAIN,7,0,fitliving.org,False,0,0,7,False,172.67.175.204,
fashionclothingnews.com,False,True,NOT_AUDITED,0,0,,False,0,0,3,True,172.67.156.33,
fashionrepsblog.com,True,False,REVIEW_MANUALLY,0,0,,False,,,0,False,,
fashionweekonline.com,True,False,KEEP_AFFILIATE_RETAIN,0,0,,False,,,0,False,,
fastlifesite.com,True,True,REVIEW_MANUALLY,0,0,,False,0,0,4,True,104.21.43.84,
fastrankingdirectory.com,False,True,NOT_AUDITED,0,0,,False,0,0,2,True,213.199.63.182,
fatburnerranked.com,True,False,REVIEW_MANUALLY,3,0,,False,,,0,False,,
fatehsahodaya.org,True,True,KEEP_AFFILIATE_RETAIN,0,0,,False,0,0,0,False,192.0.78.248,
fatlotofgood.com.au,True,True,REVIEW_MANUALLY,35,0,,False,0,0,70,False,198.23.213.226,
fattycrab.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,0,0,1,False,104.21.82.59,
faucre.com,True,False,KEEP_AFFILIATE_RETAIN,0,0,,False,,,0,False,,
favicool.com,False,True,NOT_AUDITED,0,0,,False,0,0,2,True,216.150.1.1,
fbxl.net,True,False,KEEP_AFFILIATE_RETAIN,1,0,,False,,,0,False,,
fc54yj.asia,False,True,NOT_AUDITED,0,0,,False,0,0,1,True,104.21.30.110,
feddit.dk,True,False,KEEP_AFFILIATE_RETAIN,2,0,,False,,,0,False,,
feedsportal.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,0,0,1,False,34.174.96.8,
feeldirectory.com,True,True,DISAVOW,2,0,,False,0,0,4,True,104.21.3.25,
feelfree.in,True,True,REVIEW_MANUALLY,1,0,,False,0,0,0,False,184.168.110.97,
feelhealthytoday.com,True,False,KEEP_AFFILIATE_RETAIN,1,0,,False,,,0,False,,
felens.com,False,True,NOT_AUDITED,0,0,,False,0,0,89,False,,
